t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
1569.00,180.000,180.000,180.000,180.000,179.089,188.866,175.954,147.589,180.546,186.246,177.050,154.111,185.236,183.325,203.100,373.766,0.0594,0.0000,0.1996,0.9500,0.00,0.00,0.00,0.00
1570.00,180.000,180.000,180.000,180.000,179.099,188.849,175.962,147.632,180.529,186.233,177.060,154.150,185.101,183.314,203.071,373.798,0.0594,0.0000,0.1997,0.9500,0.00,0.00,0.00,0.00
1571.00,180.000,180.000,180.000,180.000,179.108,188.831,175.969,147.676,180.512,186.220,177.069,154.189,184.978,183.303,203.046,373.830,0.0594,0.0000,0.1997,0.9500,0.00,0.00,0.00,0.00
1572.00,180.000,180.000,180.000,180.000,179.118,188.814,175.976,147.719,180.494,186.207,177.079,154.228,184.866,183.291,203.024,373.862,0.0594,0.0000,0.1998,0.9500,0.00,0.00,0.00,0.00
1573.00,180.000,180.000,180.000,180.000,179.127,188.797,175.984,147.762,180.477,186.194,177.088,154.267,184.763,183.280,203.005,373.894,0.0594,0.0000,0.1999,0.9500,0.00,0.00,0.00,0.00
1574.00,180.000,180.000,180.000,180.000,179.136,188.779,175.991,147.806,180.459,186.180,177.098,154.306,184.669,183.269,202.988,373.926,0.0594,0.0000,0.1999,0.9500,0.00,0.00,0.00,0.00
1575.00,180.000,180.000,180.000,180.000,179.144,188.762,175.998,147.849,180.441,186.167,177.107,154.345,184.583,183.258,202.973,373.958,0.0594,0.0000,0.2000,0.9500,0.00,0.00,0.00,0.00
1576.00,180.000,180.000,180.000,180.000,179.153,188.745,176.006,147.892,180.423,186.154,177.117,154.384,184.455,183.247,202.993,373.990,0.0528,0.0000,0.2001,0.9500,0.00,0.00,0.00,0.00
1577.00,180.000,180.000,180.000,180.000,179.161,188.728,176.013,147.935,180.405,186.141,177.126,154.422,184.291,183.235,203.012,374.022,0.0528,0.0000,0.2001,0.9500,0.00,0.00,0.00,0.00
1578.00,180.000,180.000,180.000,180.000,179.170,188.710,176.020,147.978,180.386,186.129,177.135,154.461,184.141,183.224,203.029,374.053,0.0528,0.0000,0.2002,0.9500,0.00,0.00,0.00,0.00
