timestamp_ms,rss_bytes,process_cpu_time_s,minor_faults,major_faults,jitter_min_ns,jitter_avg_ns,jitter_max_ns,rt_loop_cpu_time_s,rx_bytes_per_s,tx_bytes_per_s,rt_nr_switches,rt_nr_voluntary_switches,rt_nr_involuntary_switches
1770125198242,22990848,19.610000,1471,0,485,877,5775 ,,105535.147,115105.448,84166,19991,64175
1770125199243,23064576,21.620000,1489,0,485,943,5124 ,,105909.270,114164.380,92340,21499,70841
1770125200244,23085056,23.630000,1494,0,495,900,31054 ,,105714.380,113859.479,100502,22980,77522
1770125201244,23109632,25.640000,1500,0,496,878,3852 ,,105854.926,114640.189,108662,24465,84197
1770125202245,23134208,27.660000,1506,0,496,878,3852 ,,281.839,8910.903,108677,24469,84208
1770125203245,23138304,28.700000,1507,0,496,878,3852 ,,299.832,8599.173,108677,24469,84208
1770125204246,23138304,29.740000,1507,0,496,878,3852 ,,644.649,7819.744,108677,24469,84208
1770125205246,23138304,30.790000,1507,0,496,878,3852 ,,119.931,10074.227,108677,24469,84208
1770125206247,23158784,31.830000,1512,0,496,878,3852 ,,59.966,8007.508,108677,24469,84208
1770125207247,23158784,32.870000,1512,0,496,878,3852 ,,479.747,8747.391,108677,24469,84208
1770125208248,23158784,33.910000,1512,0,496,878,3852 ,,524.724,8563.490,108677,24469,84208
1770125209249,23158784,34.960000,1512,0,496,878,3852 ,,119.932,8940.954,108677,24469,84208
1770125210249,23158784,36.000000,1512,0,496,878,3852 ,,239.866,8735.120,108677,24469,84208
1770125211250,23158784,37.040000,1512,0,496,878,3852 ,,299.835,8187.484,108677,24469,84208
1770125212280,23158784,38.090000,1512,0,496,878,3852 ,,141.691,9945.547,108677,24469,84208
1770125213322,23158784,39.170000,1512,0,496,878,3852 ,,618.794,7968.526,108677,24469,84208
1770125214365,23158784,40.250000,1512,0,496,878,3852 ,,230.299,8528.731,108677,24469,84208
1770125215404,23158784,41.340000,1512,0,496,878,3852 ,,288.503,8512.752,108677,24469,84208
1770125216446,23158784,42.420000,1512,0,496,878,3852 ,,0.000,9394.393,108677,24469,84208
1770125217486,23158784,43.510000,1512,0,496,878,3852 ,,346.044,8360.815,108677,24469,84208
1770125218526,23158784,44.590000,1512,0,496,878,3852 ,,1093.584,8600.550,108677,24469,84208
1770125219566,23158784,45.670000,1512,0,496,878,3852 ,,355.849,10496.575,108677,24469,84208
1770125220606,23158784,46.760000,1512,0,496,878,3852 ,,57.672,7983.700,108677,24469,84208
1770125221648,23158784,47.840000,1512,0,496,878,3852 ,,345.613,8492.482,108677,24469,84208
1770125222692,23158784,48.920000,1512,0,496,878,3852 ,,164.741,8528.243,108677,24469,84208
1770125223733,23158784,50.010000,1512,0,496,878,3852 ,,892.444,9760.203,108677,24469,84208
1770125224773,23158784,51.100000,1512,0,496,878,3852 ,,173.121,8365.586,108677,24469,84208
1770125225817,23158784,52.180000,1512,0,496,878,3852 ,,919.155,8923.466,108677,24469,84208
1770125226865,23158784,53.280000,1512,0,496,878,3852 ,,1285.876,10700.363,108677,24469,84208
1770125227909,23158784,54.370000,1512,0,496,878,3852 ,,57.466,7955.190,108677,24469,84208
1770125228950,23158784,55.460000,1512,0,496,878,3852 ,,932.322,8599.254,108677,24469,84208
1770125229996,23158784,56.550000,1512,0,496,878,3852 ,,0.000,8872.573,108677,24469,84208
1770125231038,23158784,57.640000,1512,0,496,878,3852 ,,115.210,8871.161,108677,24469,84208
1770125232084,23158784,58.730000,1512,0,496,878,3852 ,,172.079,8305.681,108677,24469,84208
1770125233129,23158784,59.820000,1512,0,496,878,3852 ,,406.644,8089.815,108677,24469,84208
1770125234169,23158784,60.910000,1512,0,496,878,3852 ,,504.657,10133.516,108677,24469,84208
1770125235210,23158784,62.000000,1512,0,496,878,3852 ,,375.841,8146.434,108677,24469,84208
1770125236253,23158784,63.080000,1512,0,496,878,3852 ,,287.483,8507.579,108677,24469,84208
1770125237296,23158784,64.170000,1512,0,496,878,3852 ,,115.066,8980.910,108677,24469,84208
1770125238337,23158784,65.260000,1512,0,496,878,3852 ,,504.266,8794.396,108677,24469,84208
1770125239378,23158784,66.340000,1512,0,496,878,3852 ,,288.212,8427.321,108677,24469,84208
1770125240427,23158784,67.430000,1512,0,496,878,3852 ,,171.637,8141.332,108677,24469,84208
1770125241479,23158784,68.520000,1512,0,496,878,3852 ,,228.088,9859.098,108677,24469,84208
1770125242519,23158784,69.630000,1512,0,496,878,3852 ,,140.352,8126.978,108677,24469,84208
1770125243560,23158784,70.710000,1512,0,496,878,3852 ,,850.463,8470.031,108677,24469,84208
1770125244602,23158784,71.800000,1512,0,496,878,3852 ,,115.204,9394.903,108677,24469,84208
1770125245642,23158784,72.880000,1512,0,496,878,3852 ,,288.220,8554.379,108677,24469,84208
1770125246682,23158784,73.970000,1512,0,496,878,3852 ,,173.106,8436.024,108677,24469,84208
1770125247723,23158784,75.050000,1512,0,496,878,3852 ,,288.175,8201.464,108677,24469,84208
1770125248764,23158784,76.130000,1512,0,496,878,3852 ,,446.870,9888.794,108677,24469,84208
1770125249804,23158784,77.210000,1512,0,496,878,3852 ,,288.409,8269.656,108677,24469,84208
1770125250844,23158784,78.300000,1512,0,496,878,3852 ,,173.077,8292.335,108677,24469,84208
1770125251885,23158784,79.380000,1512,0,496,878,3852 ,,115.226,9679.007,108677,24469,84208
1770125252926,23158784,80.460000,1512,0,496,878,3852 ,,115.353,8195.864,108677,24469,84208
1770125253967,23158784,81.550000,1512,0,496,878,3852 ,,677.121,8455.850,108677,24469,84208
1770125255008,23158784,82.630000,1512,0,496,878,3852 ,,230.600,7930.720,108677,24469,84208
1770125256049,23158784,83.720000,1512,0,496,878,3852 ,,57.643,10168.209,108677,24469,84208
1770125257089,23158784,84.800000,1512,0,496,878,3852 ,,288.248,8224.680,108677,24469,84208
1770125258130,23158784,85.890000,1512,0,496,878,3852 ,,173.043,8209.924,108677,24469,84208
1770125259171,23158784,86.970000,1512,0,496,878,3852 ,,619.256,9556.697,108677,24469,84208
1770125260212,23162880,88.060000,1513,0,496,878,3852 ,,0.000,8393.400,108677,24469,84208
1770125261252,23162880,89.130000,1513,0,496,878,3852 ,,346.174,8465.882,108677,24469,84208
1770125262292,23162880,90.220000,1513,0,496,878,3852 ,,173.083,7977.208,108677,24469,84208
1770125263335,23162880,91.310000,1513,0,496,878,3852 ,,561.032,9747.567,108677,24469,84208
1770125264375,23162880,92.390000,1513,0,496,878,3852 ,,230.710,8765.050,108677,24469,84208
1770125265416,23162880,93.480000,1513,0,496,878,3852 ,,464.921,8387.783,108677,24469,84208
1770125266456,23162880,94.560000,1513,0,496,878,3852 ,,57.687,9812.598,108677,24469,84208
1770125267498,23162880,95.640000,1513,0,496,878,3852 ,,172.817,8377.785,108677,24469,84208
1770125268538,23162880,96.730000,1513,0,496,878,3852 ,,735.308,8502.664,108677,24469,84208
1770125269578,23162880,97.810000,1513,0,496,878,3852 ,,173.081,8107.898,108677,24469,84208
1770125270619,23162880,98.900000,1513,0,496,878,3852 ,,0.000,9399.210,108677,24469,84208
1770125271662,23162880,99.980000,1513,0,496,878,3852 ,,287.778,8746.532,108677,24469,84208
1770125272701,23162880,101.070000,1513,0,496,878,3852 ,,857.915,8842.682,108677,24469,84208
1770125273742,23162880,102.150000,1513,0,496,878,3852 ,,619.758,9846.949,108677,24469,84208
1770125274782,23162880,103.230000,1513,0,496,878,3852 ,,57.696,8108.196,108677,24469,84208
1770125275824,23162880,104.310000,1513,0,496,878,3852 ,,345.351,8727.799,108677,24469,84208
1770125276867,23162880,105.410000,1513,0,496,878,3852 ,,247.419,8775.702,108677,24469,84208
1770125277908,23162880,106.490000,1513,0,496,878,3852 ,,330.523,9237.363,108677,24469,84208
1770125278950,23162880,107.570000,1513,0,496,878,3852 ,,734.033,8466.806,108677,24469,84208
1770125279994,23162880,108.660000,1513,0,496,878,3852 ,,172.410,8248.857,108677,24469,84208
1770125281035,23162880,109.750000,1513,0,496,878,3852 ,,551.254,10251.987,108677,24469,84208
1770125282077,23162880,110.840000,1513,0,496,878,3852 ,,57.602,8135.321,108677,24469,84208
1770125287610,0,0.000000,0,0,0,0,0 ,,0.000,0.000,,,
1770125288610,13418496,0.000000,593,0,10254,21506,1374514 ,,0.000,0.000,1895,1894,1
1770125289611,20803584,1.650000,1080,0,616,6917,1963304 ,,588352.738,453979.197,3361,3358,3
1770125290611,21970944,3.580000,1236,0,586,4041,1201250 ,,105305.858,114061.190,4846,4842,4
1770125291612,22380544,5.610000,1336,0,596,1481,348490 ,,105512.232,113955.609,6328,6322,6
1770125292612,22749184,7.640000,1426,0,596,1089,6488 ,,105721.512,114151.008,7801,7793,8
1770125293613,22781952,9.680000,1434,0,616,4295,1185780 ,,105390.899,113268.182,9269,9259,10
1770125294613,22810624,11.720000,1441,0,586,1176,8412 ,,105713.274,115281.416,10743,10732,11
1770125295614,22937600,13.770000,1453,0,586,4540,1582459 ,,105467.394,113510.772,12225,12210,15
1770125296615,22970368,15.790000,1461,0,607,2559,1402491 ,,105510.886,113528.394,13706,13689,17
1770125297615,22990848,17.840000,1466,0,617,1073,6528 ,,105840.046,113537.831,15191,15169,22
1770125298616,23019520,19.890000,1473,0,596,3232,826746 ,,105890.918,115562.796,16677,16653,24
1770125299616,23080960,21.920000,1488,0,617,1065,9073 ,,105900.919,113676.728,18174,18145,29
1770125300617,23109632,23.950000,1495,0,627,1208,8533 ,,105720.908,113866.509,19662,19631,31
1770125301617,23134208,26.000000,1501,0,597,2092,957491 ,,105645.156,114626.154,21143,21108,35
1770125302618,23154688,28.050000,1506,0,607,2015,1046072 ,,105546.117,113813.113,22634,22598,36
1770125303618,23179264,30.080000,1512,0,587,1043,5507 ,,105841.725,114225.268,24131,24092,39
1770125304619,23199744,32.130000,1517,0,588,1017,7691 ,,105722.231,113688.029,25621,25581,40
1770125305620,23224320,34.170000,1523,0,617,4225,1744716 ,,105424.475,114909.300,27113,27071,42
1770125306620,23269376,36.220000,1534,0,607,11521,2442278 ,,104489.721,112689.148,28572,28523,49
1770125307621,23293952,38.240000,1540,0,617,2927,1338219 ,,104149.111,112204.402,30032,29979,53
1770125308621,23314432,40.260000,1545,0,617,2927,1338219 ,,824.526,8217.273,30032,29979,53
1770125309622,23314432,41.300000,1545,0,617,2927,1338219 ,,119.929,9780.210,30032,29979,53
1770125310622,23314432,42.350000,1545,0,617,2927,1338219 ,,363.808,8582.481,30032,29979,53
1770125311655,23314432,43.390000,1545,0,617,2927,1338219 ,,290.503,8279.332,30032,29979,53
1770125312695,23314432,44.470000,1545,0,617,2927,1338219 ,,0.000,9891.033,30032,29979,53
1770125313739,23339008,45.550000,1551,0,617,2927,1338219 ,,560.344,7844.813,30032,29979,53
1770125314780,23339008,46.640000,1551,0,617,2927,1338219 ,,230.544,8457.138,30032,29979,53
1770125315822,23339008,47.730000,1551,0,617,2927,1338219 ,,287.937,8284.894,30032,29979,53
1770125316862,23339008,48.810000,1551,0,617,2927,1338219 ,,0.000,9611.460,30032,29979,53
1770125317905,23339008,49.890000,1551,0,617,2927,1338219 ,,287.658,8340.176,30032,29979,53
1770125318947,23339008,50.980000,1551,0,617,2927,1338219 ,,734.182,8023.221,30032,29979,53
1770125319987,23339008,52.070000,1551,0,617,2927,1338219 ,,115.360,10174.778,30032,29979,53
1770125321030,23339008,53.150000,1551,0,617,2927,1338219 ,,172.723,7970.201,30032,29979,53
1770125322071,23339008,54.240000,1551,0,617,2927,1338219 ,,230.444,8493.782,30032,29979,53
1770125323117,23339008,55.320000,1551,0,617,2927,1338219 ,,172.064,8461.748,30032,29979,53
1770125324159,23339008,56.420000,1551,0,617,2927,1338219 ,,446.512,9356.582,30032,29979,53
1770125325201,23339008,57.500000,1551,0,617,2927,1338219 ,,345.265,8341.986,30032,29979,53
1770125326243,23339008,58.590000,1551,0,617,2927,1338219 ,,172.846,8068.085,30032,29979,53
1770125327286,23339008,59.670000,1551,0,617,2927,1338219 ,,172.477,10101.383,30032,29979,53
1770125328328,23343104,60.770000,1552,0,617,2927,1338219 ,,57.591,7972.453,30032,29979,53
1770125329371,23343104,61.840000,1552,0,617,2927,1338219 ,,848.881,8444.688,30032,29979,53
1770125330411,23343104,62.930000,1552,0,617,2927,1338219 ,,57.692,8753.874,30032,29979,53
1770125331456,23351296,64.010000,1554,0,617,2927,1338219 ,,229.643,9122.584,30032,29979,53
1770125332503,23351296,65.100000,1554,0,617,2927,1338219 ,,254.115,8349.494,30032,29979,53
1770125333548,23351296,66.200000,1554,0,617,2927,1338219 ,,286.844,8154.006,30032,29979,53
1770125334593,23355392,67.290000,1555,0,617,2927,1338219 ,,445.147,9810.459,30032,29979,53
1770125335637,23355392,68.390000,1555,0,617,2927,1338219 ,,172.343,7992.893,30032,29979,53
1770125336679,23355392,69.470000,1555,0,617,2927,1338219 ,,288.000,8603.523,30032,29979,53
1770125337720,23359488,70.560000,1556,0,617,2927,1338219 ,,265.097,8988.316,30032,29979,53
1770125338762,23359488,71.650000,1556,0,617,2927,1338219 ,,503.988,8870.183,30032,29979,53
1770125339804,23359488,72.730000,1556,0,617,2927,1338219 ,,287.773,8454.775,30032,29979,53
1770125340846,23359488,73.820000,1556,0,617,2927,1338219 ,,172.733,8233.588,30032,29979,53
1770125341887,23359488,74.910000,1556,0,617,2927,1338219 ,,115.265,9843.590,30032,29979,53
1770125342929,23359488,76.000000,1556,0,617,2927,1338219 ,,172.815,8156.863,30032,29979,53
1770125343969,23359488,77.080000,1556,0,617,2927,1338219 ,,735.579,8475.028,30032,29979,53
1770125345011,23359488,78.160000,1556,0,617,2927,1338219 ,,115.203,9193.210,30032,29979,53
1770125346052,23359488,79.250000,1556,0,617,2927,1338219 ,,57.647,8675.922,30032,29979,53
1770125347094,23359488,80.330000,1556,0,617,2927,1338219 ,,287.881,8417.654,30032,29979,53
1770125348134,23359488,81.420000,1556,0,617,2927,1338219 ,,288.262,8082.854,30032,29979,53
1770125349175,23359488,82.510000,1556,0,617,2927,1338219 ,,619.599,10126.836,30032,29979,53
1770125350216,23359488,83.580000,1556,0,617,2927,1338219 ,,172.903,8182.158,30032,29979,53
1770125351257,23359488,84.670000,1556,0,617,2927,1338219 ,,393.888,8390.772,30032,29979,53
1770125352298,23359488,85.760000,1556,0,617,2927,1338219 ,,0.000,9607.589,30032,29979,53
1770125353338,23359488,86.840000,1556,0,617,2927,1338219 ,,346.039,8477.949,30032,29979,53
1770125354378,23359488,87.920000,1556,0,617,2927,1338219 ,,620.118,8433.601,30032,29979,53
1770125355418,23359488,89.000000,1556,0,617,2927,1338219 ,,586.570,8406.223,30032,29979,53
1770125356460,23359488,90.080000,1556,0,617,2927,1338219 ,,57.596,10200.295,30032,29979,53
1770125357500,23359488,91.170000,1556,0,617,2927,1338219 ,,445.901,8343.348,30032,29979,53
1770125358541,23359488,92.250000,1556,0,617,2927,1338219 ,,173.052,8250.722,30032,29979,53
1770125359581,23359488,93.340000,1556,0,617,2927,1338219 ,,562.541,9410.308,30032,29979,53
1770125360621,23359488,94.420000,1556,0,617,2927,1338219 ,,0.000,8555.359,30032,29979,53
1770125361662,23359488,95.500000,1556,0,617,2927,1338219 ,,403.602,8460.267,30032,29979,53
1770125362703,23359488,96.590000,1556,0,617,2927,1338219 ,,280.378,8040.699,30032,29979,53
1770125363744,23359488,97.680000,1556,0,617,2927,1338219 ,,115.286,9764.753,30032,29979,53
1770125364784,23359488,98.760000,1556,0,617,2927,1338219 ,,678.062,8627.256,30032,29979,53
1770125365823,23359488,99.840000,1556,0,617,2927,1338219 ,,288.630,8145.126,30032,29979,53
1770125366864,23359488,100.920000,1556,0,617,2927,1338219 ,,0.000,9809.747,30032,29979,53
1770125367907,23367680,102.010000,1558,0,617,2927,1338219 ,,115.047,7892.236,30032,29979,53
1770125368949,23367680,103.100000,1558,0,617,2927,1338219 ,,849.472,8571.505,30032,29979,53
1770125369991,23359488,104.180000,1558,0,617,2927,1338219 ,,115.105,7877.011,30032,29979,53
1770125371037,23359488,105.270000,1558,0,617,2927,1338219 ,,114.763,9599.932,30032,29979,53
1770125372086,23359488,106.370000,1558,0,617,2927,1338219 ,,171.636,8614.233,30032,29979,53
1770125373127,23359488,107.460000,1558,0,617,2927,1338219 ,,288.098,7988.010,30032,29979,53
1770125376977,0,0.000000,0,0,0,0,0 ,,0.000,0.000,3,2,1
1770125377978,13336576,0.000000,588,0,11852,17182,167204 ,,0.000,0.000,1944,1735,209
1770125378978,19836928,1.640000,1010,0,640,18888,2537278 ,,580453.120,449096.961,7614,3529,4085
1770125379979,21684224,3.540000,1210,0,691,1753,357714 ,,105527.700,114241.052,16047,5027,11020
1770125380979,22134784,5.560000,1320,0,641,1313,178657 ,,105658.887,114563.905,24507,6512,17995
1770125381980,22507520,7.590000,1411,0,671,1707,616437 ,,105570.964,113570.491,32887,7997,24890
1770125382980,22536192,9.610000,1418,0,681,3716,1208708 ,,105539.997,113101.554,41330,9483,31847
1770125383981,22802432,11.640000,1432,0,651,4291,1482740 ,,105286.350,115408.423,49684,10960,38724
1770125384982,22835200,13.660000,1440,0,621,22896,2595892 ,,103346.687,110596.245,57897,12419,45478
1770125385982,22859776,15.650000,1446,0,661,1877,774203 ,,105705.338,114096.681,66325,13907,52418
1770125386983,22880256,17.680000,1451,0,661,6113,2267214 ,,105247.722,112683.605,74744,15386,59358
1770125387983,22913024,19.700000,1459,0,691,2500,1381934 ,,105387.727,115377.824,83285,16884,66401
1770125388984,22986752,21.720000,1477,0,651,2450,1355924 ,,100865.112,108892.266,91343,18306,73037
1770125389985,23015424,23.680000,1484,0,671,3502,2330647 ,,105433.504,113354.809,99891,19791,80100
1770125390985,23035904,25.690000,1489,0,812,1395,7244 ,,105419.287,114180.075,108286,21266,87020
1770125391986,23060480,27.690000,1495,0,661,2129,1072673 ,,105458.843,114483.268,116656,22748,93908
1770125392986,23080960,29.700000,1500,0,671,1556,447779 ,,105766.299,113729.955,125023,24245,100778
1770125393987,23105536,31.710000,1506,0,631,6512,1292692 ,,105439.389,112981.838,133374,25739,107635
1770125394988,23130112,33.710000,1512,0,661,5235,1200783 ,,52108.916,62072.590,137469,26475,110994
1770125395988,23166976,35.240000,1521,0,661,5235,1200783 ,,59.968,7587.950,137469,26475,110994
1770125396989,23166976,36.280000,1521,0,661,5235,1200783 ,,299.844,8431.609,137469,26475,110994
1770125398021,23166976,37.330000,1521,0,661,5235,1200783 ,,232.548,7957.029,137469,26475,110994
1770125399063,23166976,38.400000,1521,0,661,5235,1200783 ,,561.476,9634.344,137469,26475,110994
1770125400104,23166976,39.480000,1521,0,661,5235,1200783 ,,1334.859,9094.327,137469,26475,110994
1770125401145,23166976,40.560000,1521,0,661,5235,1200783 ,,528.174,8627.481,137469,26475,110994
1770125402186,23166976,41.650000,1521,0,661,5235,1200783 ,,230.525,9964.457,137469,26475,110994
1770125403227,23166976,42.740000,1521,0,661,5235,1200783 ,,230.616,8102.302,137469,26475,110994
1770125404268,23166976,43.810000,1521,0,661,5235,1200783 ,,734.762,8738.387,137469,26475,110994
1770125405308,23166976,44.910000,1521,0,661,5235,1200783 ,,6824.033,18881.940,137469,26475,110994
1770125406349,23166976,46.000000,1521,0,661,5235,1200783 ,,230.661,9526.294,137469,26475,110994
1770125407390,23166976,47.070000,1521,0,661,5235,1200783 ,,287.985,8430.267,137469,26475,110994
1770125408433,23166976,48.160000,1521,0,661,5235,1200783 ,,172.608,8298.631,137469,26475,110994
1770125409475,23166976,49.250000,1521,0,661,5235,1200783 ,,618.893,9873.500,137469,26475,110994
1770125410518,23166976,50.330000,1521,0,661,5235,1200783 ,,255.154,8122.738,137469,26475,110994
1770125411560,23166976,51.410000,1521,0,661,5235,1200783 ,,345.329,8525.791,137469,26475,110994
1770125412601,23166976,52.500000,1521,0,661,5235,1200783 ,,57.656,8748.297,137469,26475,110994
1770125413641,23166976,53.590000,1521,0,661,5235,1200783 ,,115.387,9005.950,137469,26475,110994
1770125414686,23166976,54.670000,1521,0,661,5235,1200783 ,,617.189,8433.962,137469,26475,110994
1770125415727,23166976,55.770000,1521,0,661,5235,1200783 ,,288.209,8242.769,137469,26475,110994
1770125416768,23166976,56.840000,1521,0,661,5235,1200783 ,,0.000,9841.576,137469,26475,110994
1770125417809,23166976,57.940000,1521,0,661,5235,1200783 ,,172.959,8102.148,137469,26475,110994
1770125418851,23166976,59.020000,1521,0,661,5235,1200783 ,,287.962,8602.386,137469,26475,110994
1770125419891,23166976,60.100000,1521,0,661,5235,1200783 ,,562.492,8924.877,137469,26475,110994
1770125420931,23166976,61.190000,1521,0,661,5235,1200783 ,,115.404,8805.334,137469,26475,110994
1770125421974,23166976,62.270000,1521,0,661,5235,1200783 ,,370.092,8450.760,137469,26475,110994
1770125423014,23166976,63.360000,1521,0,661,5235,1200783 ,,288.295,8003.057,137469,26475,110994
1770125424055,23166976,64.440000,1521,0,661,5235,1200783 ,,0.000,10086.999,137469,26475,110994
1770125425097,23166976,65.530000,1521,0,661,5235,1200783 ,,619.166,8075.081,137469,26475,110994
1770125426138,23166976,66.610000,1521,0,661,5235,1200783 ,,288.127,8424.846,137469,26475,110994
1770125427178,23166976,67.690000,1521,0,661,5235,1200783 ,,230.720,9407.607,137469,26475,110994
1770125428219,23166976,68.780000,1521,0,661,5235,1200783 ,,57.648,8595.287,137469,26475,110994
1770125429260,23166976,69.860000,1521,0,661,5235,1200783 ,,792.527,8467.071,137469,26475,110994
1770125430302,23166976,70.940000,1521,0,661,5235,1200783 ,,172.824,8036.316,137469,26475,110994
1770125431342,23166976,72.030000,1521,0,661,5235,1200783 ,,230.792,10137.537,137469,26475,110994
1770125432383,23166976,73.110000,1521,0,661,5235,1200783 ,,172.888,8181.465,137469,26475,110994
1770125433426,23166976,74.200000,1521,0,661,5235,1200783 ,,287.553,8225.942,137469,26475,110994
1770125434468,23166976,75.290000,1521,0,661,5235,1200783 ,,446.394,9273.478,137469,26475,110994
1770125435508,23166976,76.380000,1521,0,661,5235,1200783 ,,115.303,8636.179,137469,26475,110994
1770125436549,23166976,77.450000,1521,0,661,5235,1200783 ,,230.679,8462.072,137469,26475,110994
1770125437589,23166976,78.540000,1521,0,661,5235,1200783 ,,230.683,7933.572,137469,26475,110994
1770125438629,23166976,79.630000,1521,0,661,5235,1200783 ,,115.364,9852.074,137469,26475,110994
1770125439670,23166976,80.710000,1521,0,661,5235,1200783 ,,734.985,8627.669,137469,26475,110994
1770125440712,23166976,81.790000,1521,0,661,5235,1200783 ,,230.331,8236.242,137469,26475,110994
1770125441754,23166976,82.880000,1521,0,661,5235,1200783 ,,115.142,9551.025,137469,26475,110994
1770125442797,23166976,83.970000,1521,0,661,5235,1200783 ,,0.000,8337.552,137469,26475,110994
1770125443838,23166976,85.050000,1521,0,661,5235,1200783 ,,345.976,8501.399,137469,26475,110994
1770125444880,23166976,86.140000,1521,0,661,5235,1200783 ,,618.958,7961.049,137469,26475,110994
1770125445920,23166976,87.230000,1521,0,661,5235,1200783 ,,292.280,10049.049,137469,26475,110994
1770125446961,23166976,88.310000,1521,0,661,5235,1200783 ,,451.235,8673.307,137469,26475,110994
1770125448001,23166976,89.390000,1521,0,661,5235,1200783 ,,288.471,8038.734,137469,26475,110994
1770125449042,23166976,90.480000,1521,0,661,5235,1200783 ,,115.291,9765.113,137469,26475,110994
1770125450083,23166976,91.560000,1521,0,661,5235,1200783 ,,504.682,8105.667,137469,26475,110994
1770125451125,23166976,92.640000,1521,0,661,5235,1200783 ,,403.035,8730.503,137469,26475,110994
1770125452165,23166976,93.730000,1521,0,661,5235,1200783 ,,197.961,8143.305,137469,26475,110994
1770125453207,23166976,94.810000,1521,0,661,5235,1200783 ,,322.521,9523.961,137469,26475,110994
1770125454251,23166976,95.900000,1521,0,661,5235,1200783 ,,172.378,8691.670,137469,26475,110994
1770125455291,23166976,96.990000,1521,0,661,5235,1200783 ,,8075.059,13623.176,137469,26475,110994
1770125456332,23166976,98.070000,1521,0,661,5235,1200783 ,,7158.253,17179.615,137469,26475,110994
1770125457375,23166976,99.160000,1521,0,661,5235,1200783 ,,172.728,8051.027,137469,26475,110994
1770125458417,23166976,100.240000,1521,0,661,5235,1200783 ,,379.782,8878.834,137469,26475,110994
1770125459461,23166976,101.330000,1521,0,661,5235,1200783 ,,675.448,8440.711,137469,26475,110994
1770125460501,23166976,102.420000,1521,0,661,5235,1200783 ,,255.740,9281.627,137469,26475,110994
1770125461541,23166976,103.510000,1521,0,661,5235,1200783 ,,288.435,8483.822,137469,26475,110994
1770125462583,23166976,104.590000,1521,0,661,5235,1200783 ,,172.822,8228.227,137469,26475,110994
1770125463624,23166976,105.670000,1521,0,661,5235,1200783 ,,172.855,9841.213,137469,26475,110994
1770125464664,23166976,106.760000,1521,0,661,5235,1200783 ,,707.608,8309.588,137469,26475,110994
1770125465704,23166976,107.840000,1521,0,661,5235,1200783 ,,403.795,8656.601,137469,26475,110994
1770125466746,23166976,108.930000,1521,0,661,5235,1200783 ,,0.000,8833.213,137469,26475,110994
1770125467788,23166976,110.010000,1521,0,661,5235,1200783 ,,115.128,8824.578,137469,26475,110994
1770125468828,23166976,111.100000,1521,0,661,5235,1200783 ,,173.094,8475.841,137469,26475,110994
1770125469869,23166976,112.180000,1521,0,661,5235,1200783 ,,734.828,8201.258,137469,26475,110994
1770125470909,23166976,113.270000,1521,0,661,5235,1200783 ,,0.000,9853.264,137469,26475,110994
1770125471950,23166976,114.350000,1521,0,661,5235,1200783 ,,172.909,8049.864,137469,26475,110994
1770125472991,23166976,115.430000,1521,0,661,5235,1200783 ,,403.648,8501.601,137469,26475,110994
1770125474033,23166976,116.520000,1521,0,661,5235,1200783 ,,0.000,9145.042,137469,26475,110994
1770125475074,23166976,117.610000,1521,0,661,5235,1200783 ,,619.372,8671.201,137469,26475,110994
1770125476117,23166976,118.690000,1521,0,661,5235,1200783 ,,172.708,8416.616,137469,26475,110994
1770125477157,23166976,119.780000,1521,0,661,5235,1200783 ,,288.366,8005.033,137469,26475,110994
1770125478198,23166976,120.860000,1521,0,661,5235,1200783 ,,0.000,10083.065,137469,26475,110994
1770125479239,23166976,121.950000,1521,0,661,5235,1200783 ,,230.543,8111.268,137469,26475,110994
1770125480280,23166976,123.040000,1521,0,661,5235,1200783 ,,677.488,8318.203,137469,26475,110994
1770125481321,23166976,124.110000,1521,0,661,5235,1200783 ,,115.228,9517.820,137469,26475,110994
1770125482362,23166976,125.210000,1521,0,661,5235,1200783 ,,1750.680,9794.967,137469,26475,110994
1770125483404,23166976,126.290000,1521,0,661,5235,1200783 ,,345.645,8381.893,137469,26475,110994
1770125484444,23166976,127.370000,1521,0,661,5235,1200783 ,,677.632,8004.706,137469,26475,110994
1770125485484,23166976,128.450000,1521,0,661,5235,1200783 ,,173.020,10173.566,137469,26475,110994
1770125486525,23166976,129.550000,1521,0,661,5235,1200783 ,,172.951,8184.439,137469,26475,110994
1770125487565,23166976,130.620000,1521,0,661,5235,1200783 ,,371.154,8326.937,137469,26475,110994
1770125488606,23166976,131.710000,1521,0,661,5235,1200783 ,,0.000,9276.914,137469,26475,110994
1770125489650,23166976,132.800000,1521,0,661,5235,1200783 ,,1800.096,9163.427,137469,26475,110994
1770125490692,23166976,133.880000,1521,0,661,5235,1200783 ,,6114.941,15964.658,137469,26475,110994
1770125491733,23166976,134.970000,1521,0,661,5235,1200783 ,,230.621,7891.094,137469,26475,110994
1770125492773,23166976,136.060000,1521,0,661,5235,1200783 ,,57.689,9812.852,137469,26475,110994
1770125493813,23166976,137.140000,1521,0,661,5235,1200783 ,,346.077,8592.317,137469,26475,110994
1770125494855,23166976,138.220000,1521,0,661,5235,1200783 ,,619.024,8196.073,137469,26475,110994
1770125495895,23166976,139.300000,1521,0,661,5235,1200783 ,,115.385,9490.400,137469,26475,110994
